TourId iBest gBest time(ms)
2434 4645.2099760126 3767.8558174232 1368
2435 4592.3152331641 3767.8558174232 1379
2436 4699.9856528675 3767.8558174232 1367
2437 4553.9893612339 3767.8558174232 1366
2438 4647.8206720592 3767.8558174232 1369
2439 4604.7165650862 3767.8558174232 1388
2440 4630.2895136781 3767.8558174232 1369
2441 4721.6567173282 3767.8558174232 1357
2442 4573.7742051127 3767.8558174232 1353
2443 4547.0715567152 3767.8558174232 1352
2444 4587.3776472220 3767.8558174232 1364
2445 4578.4649659774 3767.8558174232 1359
2446 4482.8826762550 3767.8558174232 1354
2447 4758.3236764560 3767.8558174232 1358
2448 4629.5333851701 3767.8558174232 1355
2449 4523.0474207199 3767.8558174232 1362
2450 4736.6872262171 3767.8558174232 1362
2451 4579.3149248685 3767.8558174232 1358
2452 4527.0221714294 3767.8558174232 1360
2453 4592.3970892654 3767.8558174232 1365
2454 4476.9332708878 3767.8558174232 1358
2455 4500.8082449135 3767.8558174232 1358
2456 4533.2325525663 3767.8558174232 1360
2457 4674.8902935441 3767.8558174232 1363
2458 4488.8180654276 3767.8558174232 1360
2459 4588.5975815222 3767.8558174232 1368
2460 4690.3217627268 3767.8558174232 1360
2461 4652.5611658771 3767.8558174232 1370
2462 4563.6639920266 3767.8558174232 1364
2463 4515.4735719399 3767.8558174232 1378
2464 4401.0788852585 3767.8558174232 1366
2465 4633.6306851141 3767.8558174232 1363
2466 4431.8368875729 3767.8558174232 1370
2467 4699.2551632938 3767.8558174232 1371
2468 4629.0193753015 3767.8558174232 1367
2469 4733.8050497467 3767.8558174232 1365
2470 4572.8711892305 3767.8558174232 1374
2471 4615.7514175841 3767.8558174232 1373
2472 4766.5810396947 3767.8558174232 1362
2473 4792.6970353101 3767.8558174232 1360
2474 4562.1438536577 3767.8558174232 1364
2475 4597.0648009328 3767.8558174232 1360
2476 4766.0943441331 3767.8558174232 1362
2477 4552.8411873371 3767.8558174232 1366
2478 4673.0776042470 3767.8558174232 1362
2479 4743.3760395981 3767.8558174232 1374
2480 4640.4630263002 3767.8558174232 1368
2481 4585.8677900867 3767.8558174232 1374
2482 4536.1455879951 3767.8558174232 1369
2483 4472.4169537235 3767.8558174232 1371
2484 4455.4420876681 3767.8558174232 1371
2485 4627.0669565632 3767.8558174232 1363
2486 4529.7885973430 3767.8558174232 1364
2487 4537.0803398930 3767.8558174232 1366
2488 4612.2932898746 3767.8558174232 1364
2489 4592.1434793811 3767.8558174232 1356
2490 4686.2491070640 3767.8558174232 1352
2491 4688.6233811548 3767.8558174232 1364
2492 4656.3137279965 3767.8558174232 1362
2493 4569.8776934355 3767.8558174232 1358
2494 4723.0310382902 3767.8558174232 1367
2495 4486.8575990299 3767.8558174232 1356
2496 4658.3831382315 3767.8558174232 1356
2497 4567.6403622804 3767.8558174232 1353
2498 4457.4108303363 3767.8558174232 1358
2499 3816.8505671643 3767.8558174232 14225
2500 4556.6284234389 3767.8558174232 1368
2501 4645.0726235788 3767.8558174232 1355
2502 4495.2005741290 3767.8558174232 1358
2503 4538.9821958035 3767.8558174232 1352
2504 4558.5485351729 3767.8558174232 1361
2505 4744.8155939658 3767.8558174232 1371
2506 4545.9454538675 3767.8558174232 1376
2507 4659.0841972174 3767.8558174232 1356
2508 4606.9455089743 3767.8558174232 1349
2509 4602.1796416177 3767.8558174232 1345
2510 4663.3309615386 3767.8558174232 1356
2511 4729.9575709185 3767.8558174232 1362
2512 4636.9464403177 3767.8558174232 1376
2513 4635.2397117503 3767.8558174232 1389
2514 4641.5552812025 3767.8558174232 1377
2515 4571.7722911444 3767.8558174232 1389
2516 4569.5869136677 3767.8558174232 1394
2517 4690.8820787747 3767.8558174232 1373
2518 4651.3964008895 3767.8558174232 1376
2519 4440.5802524212 3767.8558174232 1365
2520 4679.3492109120 3767.8558174232 1362
2521 4592.4710090874 3767.8558174232 1365
2522 4563.1463560764 3767.8558174232 1363
2523 4506.3690401078 3767.8558174232 1361
2524 4651.5961988177 3767.8558174232 1362
2525 4506.1777138353 3767.8558174232 1365
2526 4619.6647500632 3767.8558174232 1359
2527 4493.1878527975 3767.8558174232 1369
2528 4471.5853238899 3767.8558174232 1373
2529 4477.4579001016 3767.8558174232 1366
2530 4629.3934691747 3767.8558174232 1368
2531 4627.4735861783 3767.8558174232 1362
2532 4588.0742402726 3767.8558174232 1365
2533 4559.7746981979 3767.8558174232 1372
2534 4550.7440431866 3767.8558174232 1370
2535 4751.6310651071 3767.8558174232 1364
2536 4765.5118435255 3767.8558174232 1366
2537 4606.0648483958 3767.8558174232 1363
2538 4544.3503337861 3767.8558174232 1375
2539 4367.1084949491 3767.8558174232 1372
2540 4593.2135509595 3767.8558174232 1371
2541 4709.3682164499 3767.8558174232 1377
2542 4761.1571743230 3767.8558174232 1366
2543 4557.2416875641 3767.8558174232 1364
2544 4683.4684386812 3767.8558174232 1364
2545 4663.1570497237 3767.8558174232 1365
2546 4554.7703089953 3767.8558174232 1367
2547 4593.5944769538 3767.8558174232 1359
2548 4641.3128263569 3767.8558174232 1366
2549 4574.1170448198 3767.8558174232 1361
2550 4498.0871341761 3767.8558174232 1360
2551 4536.5593736319 3767.8558174232 1364
2552 4672.2980293342 3767.8558174232 1361
2553 4561.1430723030 3767.8558174232 1367
2554 4685.1620698782 3767.8558174232 1365
2555 4596.0921827635 3767.8558174232 1362
2556 4519.9294109110 3767.8558174232 1393
2557 4486.8148698899 3767.8558174232 1375
2558 4651.2901279290 3767.8558174232 1380
2559 4488.8955233005 3767.8558174232 1385
2560 4510.1340527571 3767.8558174232 1382
2561 4462.3627400565 3767.8558174232 1377
2562 4736.7254065194 3767.8558174232 1377
2563 4579.6892311637 3767.8558174232 1364
2564 4591.0840318712 3767.8558174232 1384
2565 4573.8332447298 3767.8558174232 1372
2566 4632.7689126702 3767.8558174232 1363
2567 4578.6964231961 3767.8558174232 1363
2568 4426.6508800476 3767.8558174232 1365
2569 4545.9404695387 3767.8558174232 1360
2570 4666.9043955003 3767.8558174232 1363
2571 4534.7530489508 3767.8558174232 1358
2572 4471.9699196409 3767.8558174232 1357
2573 4591.6884279399 3767.8558174232 1357
2574 4522.0407954904 3767.8558174232 1356
2575 4597.0550952310 3767.8558174232 1355
2576 4550.7278710111 3767.8558174232 1356
2577 4584.4665288750 3767.8558174232 1369
2578 4537.3096722282 3767.8558174232 1383
2579 4656.9476002356 3767.8558174232 1347
2580 4582.0659905953 3767.8558174232 1359
2581 4544.6146453851 3767.8558174232 1362
2582 4557.4516123465 3767.8558174232 1366
2583 4629.5942894227 3767.8558174232 1364
2584 4527.7963399784 3767.8558174232 1368
2585 4653.6515899622 3767.8558174232 1368
2586 4496.3295328199 3767.8558174232 1362
2587 4667.7482882289 3767.8558174232 1367
2588 4360.7099282100 3767.8558174232 1365
2589 4484.1634276650 3767.8558174232 1358
2590 4681.0229298322 3767.8558174232 1372
2591 4552.7597452141 3767.8558174232 1376
2592 4720.1276878970 3767.8558174232 1373
2593 4589.7774696839 3767.8558174232 1379
2594 4321.0762882851 3767.8558174232 1364
2595 4451.0611909268 3767.8558174232 1369
2596 4656.8985244499 3767.8558174232 1367
2597 4520.9992756259 3767.8558174232 1359
2598 4538.7163750093 3767.8558174232 1353
2599 3794.8008610994 3767.8558174232 17391
2600 4639.2937889938 3767.8558174232 1394
2601 4552.0888596398 3767.8558174232 1387
2602 4610.7682084797 3767.8558174232 1372
2603 4741.0286512015 3767.8558174232 1369
2604 4715.5170834836 3767.8558174232 1370
2605 4551.8892333271 3767.8558174232 1353
2606 4583.6782955650 3767.8558174232 1364
2607 4583.1501910272 3767.8558174232 1344
2608 4580.8256742205 3767.8558174232 1376
2609 4426.0478163600 3767.8558174232 1366
2610 4585.9234614915 3767.8558174232 1351
2611 4569.8179024477 3767.8558174232 1365
2612 4572.9045639096 3767.8558174232 1366
2613 4548.5510962043 3767.8558174232 1368
2614 4714.7412110061 3767.8558174232 1372
2615 4614.7694018043 3767.8558174232 1363
2616 4560.9339055936 3767.8558174232 1364
2617 4513.6063331251 3767.8558174232 1355
2618 4607.0338477578 3767.8558174232 1353
2619 4633.4000118649 3767.8558174232 1363
2620 4670.0068792043 3767.8558174232 1358
2621 4629.1847615636 3767.8558174232 1359
2622 4531.1892857440 3767.8558174232 1372
2623 4609.8485812783 3767.8558174232 1363
2624 4655.0381389936 3767.8558174232 1365
2625 4646.0876879539 3767.8558174232 1355
2626 4461.4258381538 3767.8558174232 1347
2627 4481.9175731497 3767.8558174232 1354
2628 4444.7148478523 3767.8558174232 1343
2629 4613.5819760895 3767.8558174232 1344
2630 4601.8498846501 3767.8558174232 1358
2631 4461.2676477934 3767.8558174232 1350
2632 4650.1776904653 3767.8558174232 1383
2633 4677.5955213530 3767.8558174232 1397
2634 4509.8749591070 3767.8558174232 1359
2635 4604.9935126529 3767.8558174232 1357
2636 4529.8964477329 3767.8558174232 1355
2637 4537.1306361819 3767.8558174232 1364
2638 4432.3117530481 3767.8558174232 1371
2639 4607.9067645216 3767.8558174232 1354
2640 4667.6408069344 3767.8558174232 1364
2641 4612.5587736670 3767.8558174232 1358
2642 4501.9959223572 3767.8558174232 1354
2643 4690.4711008201 3767.8558174232 1353
2644 4610.0889480813 3767.8558174232 1370
2645 4546.9174570012 3767.8558174232 1367
2646 4660.2954858853 3767.8558174232 1341
2647 4543.9576583390 3767.8558174232 1369
2648 4537.5402264209 3767.8558174232 1367
2649 4509.5445028093 3767.8558174232 1353
2650 4616.2598797435 3767.8558174232 1341
2651 4545.1668961710 3767.8558174232 1344
2652 4681.4787336351 3767.8558174232 1355
2653 4617.0315452921 3767.8558174232 1347
2654 4559.1405823212 3767.8558174232 1352
2655 4590.7633334186 3767.8558174232 1336
2656 4514.6006161039 3767.8558174232 1346
2657 4604.7007310270 3767.8558174232 1347
2658 4528.3057141762 3767.8558174232 1344
2659 4470.3684260209 3767.8558174232 1338
2660 4468.7604065037 3767.8558174232 1345
2661 4653.5943414406 3767.8558174232 1362
2662 4672.5575711881 3767.8558174232 1351
2663 4606.8930728402 3767.8558174232 1342
2664 4505.0951134143 3767.8558174232 1341
2665 4575.4822600321 3767.8558174232 1337
2666 4562.3441650971 3767.8558174232 1348
2667 4616.9761522699 3767.8558174232 1364
2668 4419.8116295401 3767.8558174232 1336
2669 4667.9840078296 3767.8558174232 1341
2670 4514.6059663928 3767.8558174232 1337
2671 4556.5682958686 3767.8558174232 1330
2672 4529.3094662335 3767.8558174232 1345
2673 4458.9654513580 3767.8558174232 1339
2674 4603.6399745015 3767.8558174232 1344
2675 4626.3053113857 3767.8558174232 1337
2676 4479.8177120923 3767.8558174232 1351
2677 4658.8112014962 3767.8558174232 1344
2678 4618.6170441707 3767.8558174232 1366
2679 4481.5889553869 3767.8558174232 1356
2680 4508.7400045228 3767.8558174232 1352
2681 4439.9319634864 3767.8558174232 1345
2682 4655.6901543105 3767.8558174232 1361
2683 4451.6811959205 3767.8558174232 1352
2684 4669.1447675223 3767.8558174232 1346
2685 4629.7593552079 3767.8558174232 1365
2686 4589.3736011259 3767.8558174232 1370
2687 4651.9433440233 3767.8558174232 1365
2688 4355.0674980354 3767.8558174232 1344
2689 4660.8837705910 3767.8558174232 1354
2690 4521.5326444466 3767.8558174232 1350
2691 4577.9192814244 3767.8558174232 1364
2692 4581.8720908114 3767.8558174232 1349
2693 4359.1037495862 3767.8558174232 1368
2694 4713.3710200081 3767.8558174232 1361
2695 4535.7459487755 3767.8558174232 1355
2696 4615.7310362216 3767.8558174232 1357
2697 4564.5885547892 3767.8558174232 1350
2698 4626.0694457529 3767.8558174232 1337
2699 3776.4237448102 3767.8558174232 13590
2700 4640.5656156688 3767.8558174232 1363
2701 4578.0526314580 3767.8558174232 1367
2702 4578.8205594942 3767.8558174232 1358
2703 4553.5688148497 3767.8558174232 1336
2704 4672.1402635972 3767.8558174232 1378
2705 4675.8341545600 3767.8558174232 1351
2706 4553.8206272291 3767.8558174232 1358
2707 4607.7459509319 3767.8558174232 1375
2708 4437.9749331987 3767.8558174232 1372
2709 4636.2447182154 3767.8558174232 1352
2710 4558.8860452996 3767.8558174232 1357
2711 4632.8998622379 3767.8558174232 1360
2712 4600.6570034588 3767.8558174232 1364
2713 4619.5804978293 3767.8558174232 1372
2714 4629.0659712285 3767.8558174232 1361
2715 4553.1953551930 3767.8558174232 1360
2716 4570.3618028405 3767.8558174232 1371
2717 4602.9515349478 3767.8558174232 1369
2718 4656.1921546072 3767.8558174232 1363
2719 4668.0055208629 3767.8558174232 1353
2720 4543.3860613047 3767.8558174232 1363
2721 4444.5666078868 3767.8558174232 1359
2722 4608.4283175895 3767.8558174232 1345
2723 4565.1571044151 3767.8558174232 1359
2724 4652.4419603176 3767.8558174232 1360
2725 4472.8443378021 3767.8558174232 1367
2726 4443.5731861651 3767.8558174232 1345
2727 4470.9967656917 3767.8558174232 1338
2728 4502.8892448067 3767.8558174232 1349
2729 4558.1085753869 3767.8558174232 1353
2730 4683.0834584306 3767.8558174232 1354
2731 4589.3124220851 3767.8558174232 1346
2732 4570.2547245519 3767.8558174232 1351
2733 4496.8892189628 3767.8558174232 1350
2734 4583.2382953155 3767.8558174232 1349
2735 4529.6142375586 3767.8558174232 1349
2736 4556.8624041661 3767.8558174232 1351
2737 4608.1409556555 3767.8558174232 1355
2738 4449.9873233270 3767.8558174232 1341
2739 4561.9429739672 3767.8558174232 1350
2740 4609.7105025088 3767.8558174232 1362
2741 4486.5021187451 3767.8558174232 1355
2742 4592.9709305917 3767.8558174232 1344
2743 4672.1283781217 3767.8558174232 1356
2744 4549.7968185114 3767.8558174232 1347
2745 4514.7711173267 3767.8558174232 1336
2746 4571.3260799816 3767.8558174232 1362
2747 4501.2686234679 3767.8558174232 1365
2748 4544.0082008874 3767.8558174232 1370
2749 4592.4324670671 3767.8558174232 1341
2750 4650.2842958122 3767.8558174232 1355
2751 4525.1660833998 3767.8558174232 1357
2752 4543.8653416028 3767.8558174232 1358
2753 4483.2002103085 3767.8558174232 1351
2754 4473.9004077179 3767.8558174232 1388
2755 4585.1901689311 3767.8558174232 1344
2756 4638.4282918031 3767.8558174232 1361
2757 4563.7144403915 3767.8558174232 1379
2758 4620.6286522298 3767.8558174232 1377
2759 4600.8752930768 3767.8558174232 1361
2760 4589.3559822649 3767.8558174232 1360
2761 4597.8078304587 3767.8558174232 1357
2762 4436.9406293031 3767.8558174232 1357
2763 4591.7793963259 3767.8558174232 1355
2764 4632.8022580390 3767.8558174232 1351
2765 4737.1042092414 3767.8558174232 1364
2766 4724.0561615698 3767.8558174232 1369
2767 4637.6030854691 3767.8558174232 1353
2768 4597.5842393368 3767.8558174232 1356
2769 4708.7178954616 3767.8558174232 1351
2770 4621.9914798734 3767.8558174232 1345
2771 4607.9716705201 3767.8558174232 1343
2772 4586.9462123154 3767.8558174232 1336
2773 4722.8673734914 3767.8558174232 1348
2774 4654.1288433218 3767.8558174232 1357
2775 4492.4734311126 3767.8558174232 1348
2776 4597.6621517471 3767.8558174232 1339
2777 4554.1482028538 3767.8558174232 1340
2778 4501.3035194489 3767.8558174232 1351
2779 4700.7425417166 3767.8558174232 1361
2780 4472.7356294855 3767.8558174232 1344
2781 4692.1688599177 3767.8558174232 1339
2782 4502.5362023428 3767.8558174232 1348
2783 4673.6842969901 3767.8558174232 1345
2784 4433.1063867558 3767.8558174232 1340
2785 4678.7365276135 3767.8558174232 1342
2786 4522.4007455013 3767.8558174232 1355
2787 4642.6336983222 3767.8558174232 1335
2788 4613.2659543266 3767.8558174232 1332
2789 4603.7379109126 3767.8558174232 1349
2790 4571.0529378657 3767.8558174232 1332
2791 4487.3858071416 3767.8558174232 1336
2792 4600.6989754431 3767.8558174232 1339
2793 4646.8347601721 3767.8558174232 1358
2794 4643.9947224161 3767.8558174232 1361
2795 4552.7736435457 3767.8558174232 1362
2796 4346.9609396425 3767.8558174232 1358
2797 4708.7573814154 3767.8558174232 1357
2798 4624.2736442337 3767.8558174232 1359
